UID,logtime,payID,product_id,product_price
28973138,2019-12-25T23:35:44.079Z,P3391,package329,1800
28973138,2019-12-25T23:36:17.175Z,P6167,package333,1800
29421570,2019-12-25T23:39:16.033Z,P3969,mail1,1800
29208970,2019-12-25T23:53:13.212Z,P11427,package213,1800
29409252,2019-12-25T23:53:24.278Z,P3970,mail6,6600
29208970,2019-12-25T23:53:45.897Z,P11308,package107,4200
29208970,2019-12-25T23:54:17.294Z,P3307,package109,6600
29208970,2019-12-25T23:55:33.085Z,P1197,package110,6600
29208970,2019-12-26T00:14:51.114Z,P7617,package305,12600
29208970,2019-12-26T00:26:36.840Z,P3218,package250,6600
29490700,2019-12-26T01:09:49.319Z,P6245,limited29,4200
29409252,2019-12-26T01:13:31.308Z,P5310,package280,12600
29294375,2019-12-26T01:13:48.046Z,P10113,package280,12600
29490700,2019-12-26T01:30:05.828Z,P11052,package331,1800
28630569,2019-12-26T01:29:11.417Z,P502,package305,12600
29445317,2019-12-26T01:38:30.059Z,P3681,package329,1800
29110166,2019-12-26T01:38:21.251Z,P4389,package302,4200
29409252,2019-12-26T01:45:47.026Z,P6965,package37,24600
29314691,2019-12-26T01:54:11.208Z,P7384,limited26,6600
29490700,2019-12-26T02:02:46.978Z,P10927,package332,1800
29129772,2019-12-26T02:08:42.686Z,P9549,package245,6600
29314691,2019-12-26T02:16:44.183Z,P1210,package302,4200
29490700,2019-12-26T02:24:50.005Z,P10580,mail1,1800
29314691,2019-12-26T02:31:17.260Z,P7269,mail1,1800
28613716,2019-12-26T02:46:48.608Z,P5440,limited29,4200
28896241,2019-12-26T02:49:13.315Z,P440,limited29,4200
28002451,2019-12-26T02:51:29.080Z,P639,package5,1800
29344898,2019-12-26T02:56:33.207Z,P5010,package213,1800
28955351,2019-12-26T02:58:50.327Z,P1928,package43,24600
29490397,2019-12-26T03:02:17.172Z,P9930,package329,1800
29490397,2019-12-26T03:01:14.475Z,P9336,package333,1800
29490397,2019-12-26T03:01:24.554Z,P6716,package329,1800
29490397,2019-12-26T03:01:49.423Z,P5403,package330,1800
29490397,2019-12-26T03:02:01.549Z,P4066,package331,1800
29490397,2019-12-26T03:02:11.789Z,P6664,package332,1800
28197848,2019-12-26T03:06:57.050Z,P3925,package5,1800
29415142,2019-12-26T03:10:28.372Z,P8268,package332,1800
29415142,2019-12-26T03:11:05.221Z,P109,package330,1800
29415142,2019-12-26T03:11:23.389Z,P1989,package331,1800
29415142,2019-12-26T03:29:50.581Z,P4425,limited29,4200
28820979,2019-12-26T03:31:11.636Z,P3528,mail1,1800
28932337,2019-12-26T05:05:39.002Z,P9906,package325,120600
29001243,2019-12-26T05:24:58.390Z,P9791,package250,6600
29411090,2019-12-26T05:46:01.403Z,P2613,package213,1800
29095302,2019-12-26T06:14:44.636Z,P12109,package305,12600
29095302,2019-12-26T06:15:02.889Z,P7360,package245,6600
29095302,2019-12-26T06:17:04.959Z,P634,package292,24600
29409252,2019-12-26T07:18:19.097Z,P5,mail6,6600
28187565,2019-12-26T07:26:19.186Z,P8959,package305,12600
29409252,2019-12-26T07:27:46.773Z,P11133,mail6,6600
28187565,2019-12-26T07:31:51.769Z,P6413,package305,12600
28187565,2019-12-26T07:32:04.697Z,P564,package305,12600
29443485,2019-12-26T07:36:55.635Z,P10134,package107,4200
28187565,2019-12-26T07:53:08.059Z,P5047,package107,4200
29095302,2019-12-26T07:57:27.146Z,P11452,package215,1800
29409252,2019-12-26T07:57:45.288Z,P267,package301,4200
29095302,2019-12-26T07:58:29.020Z,P3571,package144,4200
29409252,2019-12-26T07:58:32.963Z,P2753,package243,6600
29095302,2019-12-26T07:59:06.748Z,P9102,package250,6600
29409252,2019-12-26T08:01:44.668Z,P5140,mail6,6600
28391536,2019-12-26T08:11:49.496Z,P10642,package214,1800
29401607,2019-12-26T08:15:42.921Z,P9716,package302,4200
29409252,2019-12-26T08:25:23.579Z,P3169,package250,6600
29409252,2019-12-26T08:25:49.095Z,P9296,package250,6600
28973138,2019-12-26T09:07:33.672Z,P3070,package329,1800
29474468,2019-12-26T09:17:06.154Z,P1413,limited17,60600
29476463,2019-12-26T09:33:25.414Z,P10807,package331,1800
29476463,2019-12-26T09:33:40.147Z,P7794,package332,1800
28015799,2019-12-26T09:53:52.918Z,P10110,package250,6600
27905824,2019-12-26T09:53:22.241Z,P2463,package305,12600
28015799,2019-12-26T09:58:04.342Z,P10213,package215,1800
28211225,2019-12-26T10:05:04.858Z,P9118,limited24,12600
28015799,2019-12-26T10:07:02.270Z,P704,package5,1800
28646851,2019-12-26T10:24:59.358Z,P7255,package325,120600
28646851,2019-12-26T10:25:17.214Z,P8144,package325,120600
28646851,2019-12-26T10:25:36.258Z,P11907,package325,120600
29261833,2019-12-26T10:26:11.787Z,P1506,package329,1800
29261833,2019-12-26T10:26:30.570Z,P9289,package333,1800
29261833,2019-12-26T10:26:48.628Z,P6470,package330,1800
29261833,2019-12-26T10:27:09.410Z,P1806,package332,1800
29261833,2019-12-26T10:27:26.407Z,P10546,package331,1800
28646851,2019-12-26T10:31:57.724Z,P6053,package325,120600
28646851,2019-12-26T10:32:18.125Z,P11148,package325,120600
28770171,2019-12-26T11:41:44.821Z,P7212,limited71,24600
28770171,2019-12-26T11:46:01.191Z,P595,mail6,6600
29438950,2019-12-26T12:01:40.355Z,P12712,package329,1800
28095441,2019-12-26T12:05:24.307Z,P8825,package245,6600
28980256,2019-12-26T12:35:59.950Z,P1903,package215,1800
28488998,2019-12-26T12:44:11.673Z,P9431,package215,1800
29490397,2019-12-26T13:02:51.072Z,P3997,package215,1800
29448543,2019-12-26T13:16:32.479Z,P189,package332,1800
29013778,2019-12-26T13:21:50.246Z,P9796,package213,1800
28998662,2019-12-26T13:25:32.231Z,P4746,package311,1800
29212889,2019-12-26T13:25:42.093Z,P7784,package311,1800
29212889,2019-12-26T13:26:08.477Z,P1685,package328,4200
28998662,2019-12-26T13:26:13.826Z,P835,package248,6600
28683800,2019-12-26T13:26:39.339Z,P1204,package311,1800
28998662,2019-12-26T13:26:33.962Z,P7681,package328,4200
28646851,2019-12-26T13:26:47.381Z,P5332,package311,1800
28646851,2019-12-26T13:27:32.588Z,P1752,package328,4200
28683800,2019-12-26T13:27:43.908Z,P11869,package328,4200
29212889,2019-12-26T13:27:39.810Z,P9637,package248,6600
28646851,2019-12-26T13:28:00.255Z,P9033,package248,6600
28646851,2019-12-26T13:28:23.164Z,P3947,package322,12600
29013778,2019-12-26T13:29:44.760Z,P10861,package311,1800
29250087,2019-12-26T13:33:04.296Z,P11384,package248,6600
29443485,2019-12-26T13:34:20.468Z,P3437,package311,1800
28646851,2019-12-26T13:33:36.622Z,P11450,package325,120600
28955351,2019-12-26T13:35:56.327Z,P2100,package322,12600
28955351,2019-12-26T13:36:38.788Z,P2534,package328,4200
28955351,2019-12-26T13:37:32.164Z,P2041,package311,1800
28476112,2019-12-26T13:40:40.232Z,P9210,package328,4200
29139710,2019-12-26T13:42:02.469Z,P3084,package311,1800
28476112,2019-12-26T13:42:06.269Z,P2597,package248,6600
28476112,2019-12-26T13:42:51.488Z,P2038,package311,1800
29139710,2019-12-26T13:42:58.190Z,P9019,package328,4200
29139710,2019-12-26T13:43:47.373Z,P10802,package215,1800
29448543,2019-12-26T13:44:39.010Z,P7147,package144,4200
29448543,2019-12-26T13:47:07.391Z,P8242,package250,6600
29448543,2019-12-26T13:47:29.796Z,P2046,package215,1800
28683800,2019-12-26T13:55:20.843Z,P2426,package248,6600
27944182,2019-12-26T13:56:11.934Z,P796,package311,1800
29219922,2019-12-26T14:03:49.814Z,P11649,package311,1800
28980256,2019-12-26T14:07:59.957Z,P1876,mail1,1800
29421570,2019-12-26T14:10:34.811Z,P242,package311,1800
29212889,2019-12-26T14:14:43.014Z,P8375,package303,4200
27905824,2019-12-26T14:15:03.924Z,P2749,package322,12600
27905824,2019-12-26T14:16:45.606Z,P9993,package248,6600
27905824,2019-12-26T14:17:37.713Z,P11548,package328,4200
27905824,2019-12-26T14:18:19.815Z,P6924,package311,1800
28179624,2019-12-26T14:26:02.141Z,P9578,package311,1800
28179624,2019-12-26T14:26:37.219Z,P9701,package328,4200
28011665,2019-12-26T14:36:58.248Z,P5240,package311,1800
29294375,2019-12-26T14:57:05.838Z,P3569,package214,1800
28192438,2019-12-26T15:03:47.645Z,P3964,package322,12600
28192438,2019-12-26T15:05:15.608Z,P21,package311,1800
27913675,2019-12-26T15:14:25.988Z,P10465,package215,1800
29463172,2019-12-26T15:20:46.144Z,P12559,mail1,1800
29463172,2019-12-26T15:21:41.251Z,P10274,package311,1800
29487935,2019-12-26T15:22:27.728Z,P10844,package330,1800
29487935,2019-12-26T15:26:11.354Z,P12764,package331,1800
28046906,2019-12-26T15:26:38.156Z,P8015,package308,60600
28038141,2019-12-26T15:51:57.456Z,P12468,package311,1800
29487935,2019-12-26T15:54:48.474Z,P10774,package329,1800
29208970,2019-12-26T16:25:24.446Z,P9746,package322,12600
29208970,2019-12-26T16:26:07.613Z,P8418,package248,6600
29208970,2019-12-26T16:26:41.872Z,P3249,package328,4200
29208970,2019-12-26T16:27:19.758Z,P11327,package311,1800
29208970,2019-12-26T16:27:38.526Z,P12642,package311,1800
29387690,2019-12-26T16:42:36.715Z,P5743,package311,1800
28185216,2019-12-26T16:48:17.569Z,P8393,package311,1800
29095302,2019-12-26T16:51:05.146Z,P12578,package322,12600
29095302,2019-12-26T16:51:26.912Z,P11506,package248,6600
29095302,2019-12-26T16:56:10.174Z,P75,package328,4200
29095302,2019-12-26T17:01:31.421Z,P6744,package250,6600
29208970,2019-12-26T17:07:11.968Z,P4072,limited35,6600
29261833,2019-12-26T17:18:05.698Z,P4257,package215,1800
29344898,2019-12-26T17:32:27.153Z,P858,package311,1800
29344898,2019-12-26T17:45:12.208Z,P3211,mail1,1800
29261833,2019-12-26T17:52:30.337Z,P8711,limited21,4200
29261833,2019-12-26T17:52:51.029Z,P12270,limited20,12600
29261833,2019-12-26T17:53:10.489Z,P38,limited24,12600
13621711,2019-12-26T17:53:26.909Z,P7234,package311,1800
29261845,2019-12-26T17:56:41.790Z,P1494,package144,4200
29409252,2019-12-26T18:01:48.370Z,P33,package328,4200
29409252,2019-12-26T18:02:14.563Z,P10938,package248,6600
29409252,2019-12-26T18:02:42.441Z,P2328,package311,1800
28559467,2019-12-26T18:15:55.112Z,P6490,package322,12600
28637819,2019-12-26T18:28:15.628Z,P683,package311,1800
28887659,2019-12-26T18:29:08.557Z,P1557,package311,1800
29261833,2019-12-26T18:38:49.667Z,P8883,package213,1800
28958922,2019-12-26T18:43:51.119Z,P3090,0910090058,36600
29294375,2019-12-26T18:53:11.430Z,P3192,package244,6600
29499539,2019-12-26T18:54:41.674Z,P8952,package329,1800
29499539,2019-12-26T18:55:14.523Z,P108,package331,1800
28994360,2019-12-26T18:55:24.832Z,P175,package245,6600
28994360,2019-12-26T18:56:23.552Z,P1605,package245,6600
28209849,2019-12-26T19:00:11.399Z,P11605,package311,1800
29261845,2019-12-26T19:23:35.937Z,P2591,package215,1800
29261845,2019-12-26T19:24:25.448Z,P3057,package250,6600
29143731,2019-12-26T19:31:48.121Z,P2920,package311,1800
29197993,2019-12-26T19:35:25.956Z,P9434,package329,1800
29197993,2019-12-26T19:35:56.246Z,P7575,package331,1800
29197993,2019-12-26T19:42:31.658Z,P12165,package332,1800
28204948,2019-12-26T20:27:57.659Z,P9398,package311,1800
28800299,2019-12-26T21:05:33.356Z,P11981,package248,6600
29481427,2019-12-26T21:17:59.735Z,P1923,package333,1800
29462186,2019-12-26T21:25:14.791Z,P7464,mail1,1800
29143731,2019-12-26T21:50:53.631Z,P7643,mail1,1800
28646851,2019-12-26T22:18:59.447Z,P1778,package325,120600
29344898,2019-12-26T22:42:45.369Z,P343,mail1,1800
27905824,2019-12-26T22:59:36.560Z,P5131,package27,12600
27905824,2019-12-26T22:59:36.607Z,P5131,package27,12600
29507067,2019-12-26T23:24:18.004Z,P8362,package331,1800
29507067,2019-12-26T23:33:12.169Z,P686,package330,1800
29442312,2019-12-26T23:38:20.140Z,P9595,package329,1800
29442312,2019-12-26T23:55:39.321Z,P2338,mail1,1800
29490397,2019-12-27T00:06:26.069Z,P10023,package5,1800
29375857,2019-12-27T00:34:27.031Z,P12394,package243,6600
29488189,2019-12-27T00:34:26.908Z,P6971,package333,1800
29488189,2019-12-27T00:34:42.574Z,P12675,package330,1800
29488189,2019-12-27T00:34:55.102Z,P6474,package331,1800
29507067,2019-12-27T00:47:07.411Z,P64,package333,1800
29507067,2019-12-27T00:47:29.195Z,P2135,package332,1800
29507067,2019-12-27T00:48:00.832Z,P11171,package329,1800
29375857,2019-12-27T00:49:16.493Z,P8190,limited29,4200
29436235,2019-12-27T00:52:44.969Z,P9556,package144,4200
29507067,2019-12-27T00:59:18.359Z,P5977,mail1,1800
29375857,2019-12-27T01:01:54.146Z,P3294,package109,6600
29507067,2019-12-27T01:28:06.909Z,P7439,package144,4200
29507067,2019-12-27T01:28:47.642Z,P12168,package215,1800
28211225,2019-12-27T01:33:43.976Z,P11306,package248,6600
28211225,2019-12-27T01:34:31.565Z,P3397,package328,4200
28211225,2019-12-27T01:35:02.092Z,P10320,package311,1800
29375857,2019-12-27T01:43:03.384Z,P8893,package278,12600
27943084,2019-12-27T02:31:48.617Z,P2371,package3,6600
13621711,2019-12-27T02:33:33.021Z,P12526,mail1,1800
28133552,2019-12-27T02:38:18.537Z,P6532,package248,6600
27908689,2019-12-27T03:08:34.404Z,P49,package322,12600
27905824,2019-12-27T03:26:14.748Z,P6351,package305,12600
29143731,2019-12-27T04:18:50.399Z,P2040,package215,1800
29474468,2019-12-27T04:50:32.748Z,P11940,package301,4200
29474468,2019-12-27T04:51:02.346Z,P3093,package243,6600
29474468,2019-12-27T04:51:30.144Z,P5600,package278,12600
29474468,2019-12-27T04:51:58.395Z,P11451,package292,24600
29474468,2019-12-27T04:53:05.179Z,P6473,package130,24600
29513597,2019-12-27T04:56:01.785Z,P2303,package329,1800
28116355,2019-12-27T05:07:18.185Z,P9612,limited35,6600
28116355,2019-12-27T05:09:33.918Z,P5963,limited21,4200
28786871,2019-12-27T05:10:57.113Z,P9308,limited29,4200
29463809,2019-12-27T05:14:37.567Z,P11332,package302,4200
29233160,2019-12-27T05:40:15.297Z,P7680,package243,6600
29387690,2019-12-27T05:51:11.395Z,P1237,package23,12600
29387690,2019-12-27T05:52:20.445Z,P11975,limited35,6600
29387690,2019-12-27T05:54:01.232Z,P7754,package302,4200
29387690,2019-12-27T06:01:27.471Z,P12390,limited26,6600
29399634,2019-12-27T06:06:08.995Z,P6393,mail1,1800
29409252,2019-12-27T06:08:35.388Z,P9972,package280,12600
29194105,2019-12-27T06:22:38.976Z,P9213,package144,4200
29387690,2019-12-27T06:27:03.769Z,P1493,package3,6600
29387690,2019-12-27T06:27:30.212Z,P10752,package3,6600
29387690,2019-12-27T07:18:17.613Z,P1109,limited20,12600
29387690,2019-12-27T07:26:47.204Z,P7701,mail6,6600
28519640,2019-12-27T07:32:53.696Z,P1034,package102,6600
28519640,2019-12-27T07:32:53.775Z,P1034,package102,6600
28519640,2019-12-27T07:33:47.714Z,P8444,package123,24600
28519640,2019-12-27T07:33:47.784Z,P8444,package123,24600
28203166,2019-12-27T07:53:16.899Z,P2478,package215,1800
28852325,2019-12-27T08:16:29.311Z,P7782,package305,12600
28852325,2019-12-27T08:18:49.830Z,P2867,package245,6600
28258140,2019-12-27T08:23:15.137Z,P12362,package245,6600
29436235,2019-12-27T08:37:42.932Z,P3488,limited29,4200
29436235,2019-12-27T08:50:51.340Z,P7219,limited20,12600
28646851,2019-12-27T09:25:58.533Z,P3568,package245,6600
28646851,2019-12-27T09:26:27.295Z,P9071,package214,1800
28958922,2019-12-27T10:08:34.506Z,P6148,0910089974,60600
29004724,2019-12-27T10:10:10.041Z,P12143,package215,1800
29463172,2019-12-27T10:16:54.141Z,P7415,package301,4200
29463172,2019-12-27T10:18:08.474Z,P8449,package243,6600
29409252,2019-12-27T10:19:46.445Z,P6548,package278,12600
29469343,2019-12-27T10:27:14.655Z,P7762,package23,12600
27901838,2019-12-27T10:38:25.433Z,P7258,package215,1800
29422001,2019-12-27T11:02:01.967Z,P3700,package331,1800
28224306,2019-12-27T11:04:29.812Z,P6948,package305,12600
28224306,2019-12-27T11:04:59.999Z,P10167,package305,12600
28174351,2019-12-27T11:17:54.909Z,P8858,package308,60600
28919988,2019-12-27T12:20:44.979Z,P5948,package215,1800
28646851,2019-12-27T12:37:23.978Z,P90,package61,60600
29438950,2019-12-27T12:37:27.869Z,P9594,package331,1800
28919988,2019-12-27T13:08:25.695Z,P8866,mail1,1800
28919988,2019-12-27T13:10:08.362Z,P6428,package322,12600
29239961,2019-12-27T13:53:05.981Z,P8828,mail1,1800
28321901,2019-12-27T14:07:48.418Z,P12435,package329,1800
29481427,2019-12-27T14:33:00.799Z,P6877,package215,1800
28203166,2019-12-27T14:51:44.445Z,P11801,package27,12600
28203166,2019-12-27T14:51:44.504Z,P11801,package27,12600
28203166,2019-12-27T14:54:04.102Z,P6537,package245,6600
28523491,2019-12-27T15:02:49.783Z,P9563,subscription_02,4200
28523491,2019-12-27T15:02:49.856Z,P9563,subscription_02,4200
29481427,2019-12-27T15:17:58.515Z,P4411,limited29,4200
28197654,2019-12-27T15:36:20.534Z,P11125,package293,36600
28941115,2019-12-27T15:48:48.973Z,P7260,mail11,12600
29463809,2019-12-27T16:03:37.176Z,P27,package3,6600
29326724,2019-12-27T16:11:45.682Z,P5507,package214,1800
29233160,2019-12-27T16:27:34.826Z,P4376,package130,24600
28479773,2019-12-27T16:44:06.492Z,P3293,limited8,24600
28327833,2019-12-27T16:53:31.573Z,P2977,package301,4200
28197654,2019-12-27T16:55:58.376Z,P3046,package215,1800
28955351,2019-12-27T19:43:00Z,P161,subscription_02,4200
28955351,2019-12-27T19:43:00.082Z,P161,subscription_02,4200
28786871,2019-12-27T17:09:20.983Z,P11318,limited35,6600
28197654,2019-12-27T17:10:03.878Z,P8188,package243,6600
28197654,2019-12-27T17:12:51.285Z,P6840,package144,4200
29278167,2019-12-27T17:14:22.398Z,P3171,mail1,1800
28998662,2019-12-27T17:15:40.676Z,P5830,mail1,1800
28941115,2019-12-27T17:16:08.054Z,P8934,package303,4200
28941115,2019-12-27T17:16:45.921Z,P6259,mail6,6600
28941115,2019-12-27T17:17:26.667Z,P4672,mail1,1800
28966427,2019-12-27T17:26:43.440Z,P10453,package215,1800
28998662,2019-12-27T17:28:00.886Z,P6575,limited35,6600
28966427,2019-12-27T17:28:49.207Z,P4446,package144,4200
28966427,2019-12-27T17:29:43.689Z,P6417,package250,6600
28966427,2019-12-27T17:32:03.300Z,P6158,package250,6600
29449047,2019-12-27T17:44:06.872Z,P6923,package293,36600
28966427,2019-12-27T17:49:18.469Z,P4660,limited71,24600
29449047,2019-12-27T17:49:26.132Z,P11561,package215,1800
29449047,2019-12-27T17:49:44.595Z,P8595,package144,4200
29449047,2019-12-27T17:50:10.377Z,P4834,package291,24600
29493216,2019-12-27T18:12:13.376Z,P2183,package332,1800
29493216,2019-12-27T18:12:30.734Z,P5428,package331,1800
28800299,2019-12-27T18:29:04.538Z,P8198,package243,6600
29212889,2019-12-27T18:43:33.902Z,P2595,limited35,6600
13621711,2019-12-27T19:22:56.719Z,P1796,package215,1800
28046906,2019-12-27T19:31:01.024Z,P7864,package308,60600
29445317,2019-12-27T19:48:17.534Z,P5667,package5,1800
28941115,2019-12-27T19:48:56.242Z,P10146,limited21,4200
28941115,2019-12-27T19:51:43.447Z,P8232,package302,4200
28941115,2019-12-27T19:54:48.590Z,P1278,limited20,12600
28941115,2019-12-27T19:56:25.371Z,P1036,limited26,6600
28046906,2019-12-27T20:28:45.489Z,P9785,package305,12600
28046906,2019-12-27T20:29:06.206Z,P10622,package305,12600
29250087,2019-12-27T20:32:26.464Z,P3888,package244,6600
29250087,2019-12-27T20:35:41.154Z,P4602,package305,12600
29488189,2019-12-27T21:29:04.965Z,P12296,package305,12600
29488189,2019-12-27T21:29:21.283Z,P4501,package305,12600
29261833,2019-12-27T21:31:33.784Z,P2903,package144,4200
29261833,2019-12-27T21:32:13.661Z,P12776,package250,6600
28204948,2019-12-27T21:45:41.186Z,P11922,package144,4200
28204948,2019-12-27T21:46:36.539Z,P8078,package250,6600
28204948,2019-12-27T21:46:56.375Z,P7899,package215,1800
28966427,2019-12-27T21:51:35.132Z,P12404,limited8,24600
28095441,2019-12-27T22:12:32.173Z,P11752,package245,6600
28095441,2019-12-27T22:13:50.392Z,P8927,package109,6600
29499539,2019-12-27T22:23:40.011Z,P8385,package330,1800
29499539,2019-12-27T22:27:01.175Z,P8867,package333,1800
29275761,2019-12-27T22:31:09.065Z,P10160,mail1,1800
29208970,2019-12-27T22:36:30.881Z,P10827,package305,12600
29499539,2019-12-27T22:57:15.887Z,P8222,mail1,1800
29459541,2019-12-27T22:59:45.844Z,P12655,package303,4200
28046906,2019-12-27T23:18:22.298Z,P80,package308,60600
29339810,2019-12-27T23:31:34.825Z,P3131,limited29,4200
28327833,2019-12-27T23:41:54.716Z,P8497,package144,4200
29493216,2019-12-27T23:43:57.999Z,P6851,package330,1800
29110166,2019-12-27T23:44:48.099Z,P5995,package250,6600
29482430,2019-12-27T23:45:27.389Z,P6953,package332,1800
28123927,2019-12-27T23:49:47.781Z,P3083,package215,1800
29528083,2019-12-27T23:54:54.315Z,P11001,package330,1800
29490643,2019-12-28T00:03:00.141Z,P4605,package213,1800
29528083,2019-12-28T00:07:25.726Z,P10310,package331,1800
29528083,2019-12-28T00:14:50.802Z,P570,package332,1800
29409118,2019-12-28T00:24:42.464Z,P6969,package215,1800
29528083,2019-12-28T00:30:53.462Z,P1371,package144,4200
27908605,2019-12-28T00:33:12.088Z,P4301,package329,1800
29528083,2019-12-28T00:38:38.279Z,P5590,package250,6600
27908689,2019-12-28T00:40:39.483Z,P2087,package280,12600
29528083,2019-12-28T00:47:15.850Z,P11919,mail1,1800
29294375,2019-12-28T00:50:44.308Z,P5714,package301,4200
29514051,2019-12-28T01:54:17.523Z,P6216,package330,1800
29514051,2019-12-28T01:56:01.297Z,P3001,package329,1800
29346135,2019-12-28T02:07:11.753Z,P10407,package329,1800
29346135,2019-12-28T02:07:28.575Z,P264,package333,1800
29346135,2019-12-28T02:07:44.329Z,P3698,package330,1800
29346135,2019-12-28T02:08:01.965Z,P5870,package331,1800
29346135,2019-12-28T02:08:31.218Z,P6175,package332,1800
29339810,2019-12-28T02:38:40.957Z,P9440,limited21,4200
29346135,2019-12-28T02:39:14.878Z,P6567,package213,1800
29346135,2019-12-28T02:39:42.168Z,P543,package107,4200
29346135,2019-12-28T02:40:10.964Z,P12713,package5,1800
29346135,2019-12-28T02:41:17.589Z,P7572,limited29,4200
28873143,2019-12-28T02:51:26.882Z,P7570,package215,1800
28873143,2019-12-28T02:51:54.883Z,P5307,package250,6600
29314691,2019-12-28T02:57:51.553Z,P9846,package213,1800
28873143,2019-12-28T03:10:24.708Z,P6863,package280,12600
28919988,2019-12-28T03:26:22.009Z,P717,package244,6600
29421570,2019-12-28T03:38:43.859Z,P2800,package250,6600
29421570,2019-12-28T03:40:27.710Z,P9695,package250,6600
28919988,2019-12-28T03:42:16.012Z,P11302,package250,6600
28800299,2019-12-28T03:47:47.735Z,P12553,package3,6600
29487935,2019-12-28T04:06:58.086Z,P5624,package332,1800
29487935,2019-12-28T04:12:04.774Z,P9384,package213,1800
29487935,2019-12-28T04:12:16.826Z,P10144,package213,1800
28479773,2019-12-28T04:30:44.024Z,P5057,mail1,1800
29487935,2019-12-28T04:36:55.820Z,P12097,mail1,1800
29250087,2019-12-28T04:37:43.981Z,P12720,package305,12600
28203166,2019-12-28T05:06:17.062Z,P5527,subscription_02,4200
28203166,2019-12-28T05:06:17.162Z,P5527,subscription_02,4200
27967945,2019-12-28T05:21:46.364Z,P4454,package215,1800
27967945,2019-12-28T05:22:01.414Z,P3895,package144,4200
29269039,2019-12-28T05:23:32.392Z,P11485,package144,4200
29269039,2019-12-28T05:26:45.674Z,P1606,package250,6600
29346135,2019-12-28T05:31:50.221Z,P3009,package215,1800
29416204,2019-12-28T06:11:28.139Z,P9886,mail1,1800
29326810,2019-12-28T06:47:49.842Z,P3631,package215,1800
29410695,2019-12-28T07:05:42.172Z,P7517,package215,1800
29021222,2019-12-28T07:38:02.142Z,P4552,package329,1800
29416204,2019-12-28T07:50:54.185Z,P10536,package215,1800
29021222,2019-12-28T08:21:35.060Z,P9156,package333,1800
28873143,2019-12-28T08:24:36.620Z,P11937,limited21,4200
28873143,2019-12-28T08:25:30.370Z,P5467,package110,6600
29533286,2019-12-28T08:32:18.957Z,P7857,mail1,1800
28613716,2019-12-28T08:36:58.107Z,P1741,mail6,6600
28613716,2019-12-28T08:37:17.048Z,P519,package303,4200
28613716,2019-12-28T08:37:39.844Z,P2734,mail1,1800
29215343,2019-12-28T08:57:24.800Z,P10809,package242,6600
28298252,2019-12-28T09:07:00.295Z,P7107,subscription_02,4200
28298252,2019-12-28T09:07:00.405Z,P7107,subscription_02,4200
28298252,2019-12-28T09:07:00.417Z,P7107,subscription_02,4200
28646851,2019-12-28T09:07:09.237Z,P11063,package61,60600
29411888,2019-12-28T10:19:00.528Z,P11558,package213,1800
29411888,2019-12-28T10:19:39.426Z,P4318,limited29,4200
29411888,2019-12-28T10:20:14.138Z,P10526,package5,1800
29411888,2019-12-28T10:20:37.533Z,P10727,package214,1800
28488998,2019-12-28T10:22:56.606Z,P11822,package291,24600
28488998,2019-12-28T10:23:52.391Z,P5023,package144,4200
29422001,2019-12-28T10:43:45.295Z,P3185,package329,1800
28840703,2019-12-28T11:53:16.596Z,P11849,package215,1800
29339810,2019-12-28T12:10:47.827Z,P7358,package215,1800
29463172,2019-12-28T12:26:41.307Z,P11562,mail1,1800
27895392,2019-12-28T12:27:31.833Z,P8848,package305,12600
28998662,2019-12-28T12:54:56.426Z,P7768,mail16,24600
29278167,2019-12-28T12:56:54.862Z,P10080,mail1,1800
27976865,2019-12-28T13:02:14.299Z,P7932,package215,1800
27976865,2019-12-28T13:02:31.793Z,P3225,package144,4200
27895392,2019-12-28T13:02:48.880Z,P6927,package280,12600
28321901,2019-12-28T13:19:53.642Z,P609,mail1,1800
28976879,2019-12-28T13:29:06.049Z,P11202,package215,1800
28976879,2019-12-28T13:29:27.039Z,P12506,package144,4200
29278167,2019-12-28T13:53:20.548Z,P1350,package215,1800
29278167,2019-12-28T14:21:32.580Z,P6652,package214,1800
28523491,2019-12-28T15:03:13.942Z,P9965,package325,120600
28523491,2019-12-28T15:12:22.506Z,P11809,package305,12600
29539470,2019-12-28T15:12:53.291Z,P8062,package330,1800
28523491,2019-12-28T15:12:34.959Z,P10205,package305,12600
29278167,2019-12-28T15:24:24.012Z,P9423,package5,1800
28998662,2019-12-28T15:24:43.550Z,P9902,package301,4200
28046906,2019-12-28T16:13:21.413Z,P646,package308,60600
28046906,2019-12-28T16:21:40.411Z,P7109,package66,36600
28203166,2019-12-28T16:24:15.421Z,P4908,package144,4200
28203166,2019-12-28T16:27:58.386Z,P11520,package213,1800
29344898,2019-12-28T16:34:04.344Z,P2626,mail1,1800
29269039,2019-12-28T16:46:31.513Z,P9574,package215,1800
28669553,2019-12-28T16:58:54.755Z,P6214,package5,1800
28203166,2019-12-28T17:27:42.579Z,P5436,package245,6600
29527684,2019-12-28T17:43:14.273Z,P4409,package213,1800
28204948,2019-12-28T17:45:00.527Z,P345,package107,4200
28204948,2019-12-28T17:45:42.703Z,P3450,package109,6600
28786871,2019-12-28T18:00:36.472Z,P4207,mail6,6600
29447546,2019-12-28T18:04:29.130Z,P7610,mail1,1800
